Term,Parent
見到傷心事ge畫面,Trauma
見到傷心事o既畫面,Trauma
見到傷心事既畫面,Trauma
見到傷心事嘅畫面,Trauma
見倒d o野好似慢動作,Trauma
見倒d野好似慢動作,Trauma
見倒d畫面好辛苦,Trauma
見倒d畫面好痛苦,Trauma
見倒o的o野好似慢動作,Trauma
見倒o的野好似慢動作,Trauma
見倒o的畫面好辛苦,Trauma
見倒o的畫面好痛苦,Trauma
見倒啲o野好似慢動作,Trauma
見倒啲野好似慢動作,Trauma
見倒啲畫面好辛苦,Trauma
見倒啲畫面好痛苦,Trauma
見倒創傷ge畫面,Trauma
見倒創傷o既畫面,Trauma
見倒創傷既畫面,Trauma
見倒創傷嘅畫面,Trauma
見倒痛苦記憶ge畫面,Trauma
見倒痛苦記憶o既畫面,Trauma
見倒痛苦記憶既畫面,Trauma
見倒痛苦記憶嘅畫面,Trauma
見倒傷心事ge畫面,Trauma
見倒傷心事o既畫面,Trauma
見倒傷心事既畫面,Trauma
見倒傷心事嘅畫面,Trauma
走5出以前ge創傷,Trauma
走5出以前ge傷痛,Trauma
走5出以前o既創傷,Trauma
走5出以前o既傷痛,Trauma
走5出以前既創傷,Trauma
走5出以前既傷痛,Trauma
走5出以前嘅創傷,Trauma
走5出以前嘅傷痛,Trauma
走5出創傷,Trauma
走5出痛苦回憶,Trauma
走5出痛苦記憶,Trauma
走5出傷痛,Trauma
走o吾出以前ge創傷,Trauma
走o吾出以前ge傷痛,Trauma
走o吾出以前o既創傷,Trauma
走o吾出以前o既傷痛,Trauma
走o吾出以前既創傷,Trauma
走o吾出以前既傷痛,Trauma
走o吾出以前嘅創傷,Trauma
走o吾出以前嘅傷痛,Trauma
走o吾出創傷,Trauma
走o吾出痛苦回憶,Trauma
走o吾出痛苦記憶,Trauma
走o吾出傷痛,Trauma
走吾出以前ge創傷,Trauma
走吾出以前ge傷痛,Trauma
走吾出以前o既創傷,Trauma
走吾出以前o既傷痛,Trauma
走吾出以前既創傷,Trauma
走吾出以前既傷痛,Trauma
走吾出以前嘅創傷,Trauma
走吾出以前嘅傷痛,Trauma
走吾出創傷,Trauma
走吾出痛苦回憶,Trauma
走吾出痛苦記憶,Trauma
走吾出傷痛,Trauma
走唔出以前ge創傷,Trauma
走唔出以前ge傷痛,Trauma
走唔出以前o既創傷,Trauma
走唔出以前o既傷痛,Trauma
走唔出以前既創傷,Trauma
走唔出以前既傷痛,Trauma
走唔出以前嘅創傷,Trauma
走唔出以前嘅傷痛,Trauma
走唔出創傷,Trauma
走唔出痛苦回憶,Trauma
走唔出痛苦記憶,Trauma
走唔出傷痛,Trauma
呢個世界好危險,Trauma
呢個世界超危險,Trauma
呢個世界極危險,Trauma
呼吸困難,Trauma
命中注定有創傷,Trauma
命中注定有痛苦回憶,Trauma
命中注定有痛苦記憶,Trauma
命中注定有傷心事,Trauma
玩緊ge時候再經歷創傷,Trauma
玩緊ge時候再經歷痛苦記憶,Trauma
玩緊ge時候再經歷傷心事,Trauma
玩緊ge時候好似重新經歷創傷事件,Trauma
玩緊ge時候好似重新經歷傷心事,Trauma
玩緊o既時候再經歷創傷,Trauma
玩緊o既時候再經歷痛苦記憶,Trauma
玩緊o既時候再經歷傷心事,Trauma
玩緊o既時候好似重新經歷創傷事件,Trauma
玩緊o既時候好似重新經歷傷心事,Trauma
玩緊o個陣諗起創傷,Trauma
玩緊o個陣諗起痛苦記憶,Trauma
玩緊o個陣諗起傷心事,Trauma
玩緊果陣flashback,Trauma
玩緊果陣flashbacks,Trauma
玩緊果陣創傷,Trauma
玩緊果陣創傷畫面,Trauma
玩緊果陣痛苦記憶,Trauma
玩緊果陣諗起創傷,Trauma
玩緊果陣諗起痛苦記憶,Trauma
玩緊果陣諗起傷心事,Trauma
玩緊既時候再經歷創傷,Trauma
玩緊既時候再經歷痛苦記憶,Trauma
玩緊既時候再經歷傷心事,Trauma
玩緊既時候好似重新經歷創傷事件,Trauma
玩緊既時候好似重新經歷傷心事,Trauma
玩緊時有flashback,Trauma
玩緊時有flashbacks,Trauma
玩緊時有創傷,Trauma
玩緊時有創傷畫面,Trauma
玩緊時有痛苦記憶,Trauma
玩緊嗰陣有flashback,Trauma
玩緊嗰陣有flashbacks,Trauma
玩緊嗰陣有創傷,Trauma
玩緊嗰陣有創傷畫面,Trauma
玩緊嗰陣有痛苦記憶,Trauma
玩緊嗰陣諗起創傷,Trauma
玩緊嗰陣諗起痛苦記憶,Trauma
玩緊嗰陣諗起傷心事,Trauma
玩緊嘅時候再經歷創傷,Trauma
玩緊嘅時候再經歷痛苦記憶,Trauma
玩緊嘅時候再經歷傷心事,Trauma
玩緊嘅時候好似重新經歷創傷事件,Trauma
玩緊嘅時候好似重新經歷傷心事,Trauma
阻5到件事好內疚,Trauma
阻5到件事勁內疚,Trauma
阻5到件事超內疚,Trauma
阻5到件事超級內疚,Trauma
阻o吾到件事好內疚,Trauma
阻o吾到件事勁內疚,Trauma
阻o吾到件事超內疚,Trauma
阻o吾到件事超級內疚,Trauma
阻止5到件事好內疚,Trauma
阻止5到件事而覺得內疚,Trauma
阻止5到件事而覺得好內疚,Trauma
阻止5到件事而覺得勁內疚,Trauma
阻止5到件事而覺得超內疚,Trauma
阻止5到件事所以覺得內疚,Trauma
阻止5到件事所以覺得好內疚,Trauma
阻止5到件事所以覺得勁內疚,Trauma
阻止5到件事所以覺得超內疚,Trauma
阻止5到件事勁內疚,Trauma
阻止5到件事發生所以覺得內疚,Trauma
阻止5到件事發生所以覺得好內疚,Trauma
阻止5到件事發生所以覺得勁內疚,Trauma
阻止5到件事發生所以覺得超內疚,Trauma
阻止5到件事超內疚,Trauma
阻止5到件事超級內疚,Trauma
阻止5倒件事而覺得內疚,Trauma
阻止5倒件事而覺得好內疚,Trauma
阻止5倒件事而覺得勁內疚,Trauma
阻止5倒件事而覺得超內疚,Trauma
阻止5倒件事所以覺得內疚,Trauma
阻止5倒件事所以覺得好內疚,Trauma
阻止5倒件事所以覺得勁內疚,Trauma
阻止5倒件事所以覺得超內疚,Trauma
阻止5倒件事發生所以覺得內疚,Trauma
阻止5倒件事發生所以覺得好內疚,Trauma
阻止5倒件事發生所以覺得勁內疚,Trauma
阻止5倒件事發生所以覺得超內疚,Trauma
阻止o吾到件事好內疚,Trauma
阻止o吾到件事而覺得內疚,Trauma
阻止o吾到件事而覺得好內疚,Trauma
阻止o吾到件事而覺得勁內疚,Trauma
阻止o吾到件事而覺得超內疚,Trauma
阻止o吾到件事所以覺得內疚,Trauma
阻止o吾到件事所以覺得好內疚,Trauma
阻止o吾到件事所以覺得勁內疚,Trauma
阻止o吾到件事所以覺得超內疚,Trauma
阻止o吾到件事勁內疚,Trauma
阻止o吾到件事發生所以覺得內疚,Trauma
阻止o吾到件事發生所以覺得好內疚,Trauma
阻止o吾到件事發生所以覺得超內疚,Trauma
阻止o吾到件事超內疚,Trauma
阻止o吾到件事超級內疚,Trauma
阻止o吾倒件事而覺得內疚,Trauma
阻止o吾倒件事而覺得好內疚,Trauma
阻止o吾倒件事而覺得勁內疚,Trauma
阻止o吾倒件事而覺得超內疚,Trauma
阻止o吾倒件事所以覺得內疚,Trauma
阻止o吾倒件事所以覺得好內疚,Trauma
阻止o吾倒件事所以覺得勁內疚,Trauma
阻止o吾倒件事所以覺得超內疚,Trauma
阻止o吾倒件事發生所以覺得內疚,Trauma
阻止o吾倒件事發生所以覺得好內疚,Trauma
阻止o吾倒件事發生所以覺得勁內疚,Trauma
阻止o吾倒件事發生所以覺得超內疚,Trauma
阻止自己諗創傷,Trauma
阻止自己諗痛苦記憶,Trauma
阻止自己諗傷心事,Trauma
阻止吾到件事好內疚,Trauma
阻止吾到件事而覺得內疚,Trauma
阻止吾到件事而覺得好內疚,Trauma
阻止吾到件事而覺得勁內疚,Trauma
阻止吾到件事而覺得超內疚,Trauma
阻止吾到件事所以覺得內疚,Trauma
阻止吾到件事所以覺得好內疚,Trauma
阻止吾到件事所以覺得勁內疚,Trauma
阻止吾到件事所以覺得超內疚,Trauma
阻止吾到件事勁內疚,Trauma
阻止吾到件事發生所以覺得內疚,Trauma
阻止吾到件事發生所以覺得好內疚,Trauma
阻止吾到件事發生所以覺得勁內疚,Trauma
阻止吾到件事發生所以覺得超內疚,Trauma
阻止吾到件事超內疚,Trauma
阻止吾到件事超級內疚,Trauma
阻止吾倒件事而覺得內疚,Trauma
阻止吾倒件事而覺得好內疚,Trauma
阻止吾倒件事而覺得勁內疚,Trauma
阻止吾倒件事而覺得超內疚,Trauma
阻止吾倒件事所以覺得內疚,Trauma
阻止吾倒件事所以覺得好內疚,Trauma
阻止吾倒件事所以覺得勁內疚,Trauma
阻止吾倒件事所以覺得超內疚,Trauma
阻止吾倒件事發生所以覺得內疚,Trauma
阻止吾倒件事發生所以覺得好內疚,Trauma
阻止吾倒件事發生所以覺得勁內疚,Trauma
阻止吾倒件事發生所以覺得超內疚,Trauma
阻止唔到件事好內疚,Trauma
阻止唔到件事而覺得內疚,Trauma
阻止唔到件事而覺得好內疚,Trauma
阻止唔到件事而覺得勁內疚,Trauma
阻止唔到件事而覺得超內疚,Trauma
阻止唔到件事所以覺得內疚,Trauma
阻止唔到件事所以覺得好內疚,Trauma
阻止唔到件事所以覺得勁內疚,Trauma
阻止唔到件事所以覺得超內疚,Trauma
阻止唔到件事勁內疚,Trauma
阻止唔到件事發生所以覺得內疚,Trauma
阻止唔到件事發生所以覺得好內疚,Trauma
阻止唔到件事發生所以覺得勁內疚,Trauma
阻止唔到件事發生所以覺得超內疚,Trauma
阻止唔到件事超內疚,Trauma
阻止唔到件事超級內疚,Trauma
阻止唔倒件事而覺得內疚,Trauma
阻止唔倒件事而覺得好內疚,Trauma
阻止唔倒件事而覺得勁內疚,Trauma
阻止唔倒件事而覺得超內疚,Trauma
阻止唔倒件事所以覺得內疚,Trauma
阻止唔倒件事所以覺得好內疚,Trauma
阻止唔倒件事所以覺得勁內疚,Trauma
阻止唔倒件事所以覺得超內疚,Trauma
阻止唔倒件事發生所以覺得內疚,Trauma
阻止唔倒件事發生所以覺得好內疚,Trauma
阻止唔倒件事發生所以覺得勁內疚,Trauma
阻止唔倒件事發生所以覺得超內疚,Trauma
阻吾到件事好內疚,Trauma
阻吾到件事勁內疚,Trauma
阻吾到件事超內疚,Trauma
阻吾到件事超級內疚,Trauma
阻唔到件事好內疚,Trauma
阻唔到件事勁內疚,Trauma
阻唔到件事超內疚,Trauma
阻唔到件事超級內疚,Trauma
係o甘諗返件事,Trauma
係o甘諗起件事,Trauma
係o甘諗番件事,Trauma
係o咁flashback,Trauma
係o咁flashbacks,Trauma
係o咁loop住件事,Trauma
係o咁loop創傷,Trauma
係o咁loop痛苦回憶,Trauma
係o咁loop痛苦記憶,Trauma
係o咁loop傷心事,Trauma
係o咁諗返起件事,Trauma
係o咁諗起件事,Trauma
係o咁諗起當時ge威脅,Trauma
係o咁諗起當時ge感覺,Trauma
係o咁諗起當時o既威脅,Trauma
係o咁諗起當時o既感覺,Trauma
係o咁諗起當時既威脅,Trauma
係o咁諗起當時既感覺,Trauma
係o咁諗起當時嘅威脅,Trauma
係o咁諗起當時嘅感覺,Trauma
係o咁諗創傷,Trauma
係o咁諗番起件事,Trauma
係o咁諗痛苦回憶,Trauma
係o咁諗痛苦記憶,Trauma
係o咁諗傷心事,Trauma
係o咁諗當時ge情況,Trauma
係o咁諗當時o既情況,Trauma
係o咁諗當時既情況,Trauma
係o咁諗當時嘅情況,Trauma
係甘flashback,Trauma
係甘flashbacks,Trauma
係甘loop住件事,Trauma
係甘loop創傷,Trauma
係甘loop痛苦回憶,Trauma
係甘loop痛苦記憶,Trauma
係甘loop傷心事,Trauma
係甘諗返件事,Trauma
係甘諗返起件事,Trauma
係甘諗起件事,Trauma
係甘諗起當時ge威脅,Trauma
係甘諗起當時ge感覺,Trauma
係甘諗起當時o既威脅,Trauma
係甘諗起當時o既感覺,Trauma
係甘諗起當時既威脅,Trauma
係甘諗起當時既感覺,Trauma
係甘諗起當時嘅威脅,Trauma
係甘諗起當時嘅感覺,Trauma
係甘諗創傷,Trauma
係甘諗番件事,Trauma
係甘諗番起件事,Trauma
係甘諗痛苦回憶,Trauma
係甘諗痛苦記憶,Trauma
係甘諗傷心事,Trauma
係甘諗當時ge情況,Trauma
係甘諗當時o既情況,Trauma
係甘諗當時既情況,Trauma
係甘諗當時嘅情況,Trauma
係咁flashback,Trauma
係咁flashbacks,Trauma
係咁loop住件事,Trauma
係咁loop創傷,Trauma
係咁loop痛苦回憶,Trauma
係咁loop痛苦記憶,Trauma
係咁loop傷心事,Trauma
係咁諗返件事,Trauma
係咁諗返起件事,Trauma
係咁諗起件事,Trauma
係咁諗起當時ge威脅,Trauma
係咁諗起當時ge感覺,Trauma
係咁諗起當時o既威脅,Trauma
係咁諗起當時o既感覺,Trauma
係咁諗起當時既威脅,Trauma
係咁諗起當時既感覺,Trauma
係咁諗起當時嘅威脅,Trauma
係咁諗起當時嘅感覺,Trauma
係咁諗創傷,Trauma
係咁諗番件事,Trauma
係咁諗番起件事,Trauma
係咁諗痛苦回憶,Trauma
係咁諗痛苦記憶,Trauma
係咁諗傷心事,Trauma
係咁諗當時ge情況,Trauma
係咁諗當時o既情況,Trauma
係咁諗當時既情況,Trauma
係咁諗當時嘅情況,Trauma
係遊戲入面重演之前ge創傷,Trauma
係遊戲入面重演之前ge傷痛,Trauma
係遊戲入面重演之前o既創傷,Trauma
係遊戲入面重演之前o既傷痛,Trauma
係遊戲入面重演之前既創傷,Trauma
係遊戲入面重演之前既傷痛,Trauma
係遊戲入面重演之前嘅創傷,Trauma
係遊戲入面重演之前嘅傷痛,Trauma
係遊戲再經歷創傷,Trauma
係遊戲再經歷痛苦記憶,Trauma
係遊戲再經歷傷心事,Trauma
係遊戲重演創傷,Trauma
係遊戲重演痛苦記憶,Trauma
係遊戲重演傷心事,Trauma
信5到其他人,Trauma
信5倒其他人,Trauma
信5過其他人,Trauma
信5過所有人,Trauma
信o吾到其他人,Trauma
信o吾倒其他人,Trauma
信o吾過其他人,Trauma
信o吾過所有人,Trauma
信吾到其他人,Trauma
信吾倒其他人,Trauma
信吾過其他人,Trauma
信吾過所有人,Trauma
信唔到其他人,Trauma
信唔倒其他人,Trauma
信唔過其他人,Trauma
信唔過所有人,Trauma
勁5開心ge回憶,Trauma
勁5開心ge記憶,Trauma
勁5開心o既回憶,Trauma
勁5開心o既記憶,Trauma
勁5開心既回憶,Trauma
勁5開心既記憶,Trauma
勁5開心嘅回憶,Trauma
勁5開心嘅記憶,Trauma
勁guilty,Trauma
勁o吾開心ge回憶,Trauma
勁o吾開心ge記憶,Trauma
勁o吾開心o既回憶,Trauma
勁o吾開心o既記憶,Trauma
勁o吾開心既回憶,Trauma
勁o吾開心既記憶,Trauma
勁o吾開心嘅回憶,Trauma
勁o吾開心嘅記憶,Trauma
勁sad ge回憶,Trauma
勁sad ge記憶,Trauma
勁sad ge夢,Trauma
勁sad o既回憶,Trauma
勁sad o既記憶,Trauma
勁sad o既夢,Trauma
勁sad既回憶,Trauma
勁sad既記憶,Trauma
勁sad既夢,Trauma
勁sad嘅回憶,Trauma
勁sad嘅記憶,Trauma
勁sad嘅夢,Trauma
勁內疚,Trauma
勁有內疚ge感覺,Trauma
勁有內疚o既感覺,Trauma
勁有內疚既感覺,Trauma
勁有內疚感,Trauma
勁有內疚嘅感覺,Trauma
勁吾開心ge回憶,Trauma
勁吾開心ge記憶,Trauma
勁吾開心o既回憶,Trauma
勁吾開心o既記憶,Trauma
勁吾開心既回憶,Trauma
勁吾開心既記憶,Trauma
勁吾開心嘅回憶,Trauma
勁吾開心嘅記憶,Trauma
勁易發嬲,Trauma
勁易嬲,Trauma
勁唔開心ge回憶,Trauma
勁唔開心ge記憶,Trauma
勁唔開心o既回憶,Trauma
勁唔開心o既記憶,Trauma
勁唔開心既回憶,Trauma
勁唔開心既記憶,Trauma
勁唔開心嘅回憶,Trauma
勁唔開心嘅記憶,Trauma
勁容易被嚇親,Trauma
勁容易發嬲,Trauma
勁容易會嚇親,Trauma
勁容易嚇親,Trauma
勁容易嬲,Trauma
勁惊青,Trauma
勁麻木,Trauma
勁痛ge回憶,Trauma
勁痛ge記憶,Trauma
勁痛o既回憶,Trauma
勁痛o既記憶,Trauma
勁痛心ge回憶,Trauma
勁痛心ge記憶,Trauma
勁痛心ge夢,Trauma
勁痛心o既回憶,Trauma
勁痛心o既記憶,Trauma
勁痛心o既夢,Trauma
勁痛心既回憶,Trauma
勁痛心既記憶,Trauma
勁痛心既夢,Trauma
勁痛心嘅回憶,Trauma
勁痛心嘅記憶,Trauma
勁痛心嘅夢,Trauma
勁痛既回憶,Trauma
勁痛既記憶,Trauma
勁痛苦,Trauma
勁痛嘅回憶,Trauma
勁痛嘅記憶,Trauma
勁傷心ge回憶,Trauma
勁傷心ge記憶,Trauma
勁傷心ge夢,Trauma
勁傷心o既回憶,Trauma
勁傷心o既記憶,Trauma
勁傷心o既夢,Trauma
勁傷心既回憶,Trauma
勁傷心既記憶,Trauma
勁傷心既夢,Trauma
勁傷心嘅回憶,Trauma
勁傷心嘅記憶,Trauma
勁傷心嘅夢,Trauma
勁驚青,Trauma
咩都5相理,Trauma
咩都5理,Trauma
咩都5想理,Trauma
咩都吾相理,Trauma
咩都吾理,Trauma
咩都吾想理,Trauma
咩都唔相理,Trauma
咩都唔理,Trauma
咩都唔想理,Trauma
急性壓力,Trauma
歪曲件事ge成因,Trauma
歪曲件事ge結果,Trauma
歪曲件事o既成因,Trauma
歪曲件事o既結果,Trauma
歪曲件事既成因,Trauma
歪曲件事既結果,Trauma
歪曲件事嘅成因,Trauma
歪曲件事嘅結果,Trauma
歪曲創傷事件ge成因,Trauma
歪曲創傷事件ge結果,Trauma
歪曲創傷事件o既成因,Trauma
歪曲創傷事件o既結果,Trauma
歪曲創傷事件既成因,Trauma
歪曲創傷事件既結果,Trauma
歪曲創傷事件嘅成因,Trauma
歪曲創傷事件嘅結果,Trauma
為件事一直內疚,Trauma
為件事一直好內疚,Trauma
為件事一直好有內疚感,Trauma
為件事一直好慚愧,Trauma
為件事一直慚愧,Trauma
為件事好內疚,Trauma
為件事好有內疚感,Trauma
為件事好慚愧,Trauma
為件事怪人o地,Trauma
為件事怪人地,Trauma
為件事怪人哋,Trauma
為件事怪自己,Trauma
為件事怪其他人,Trauma
為件事勁內疚,Trauma
為件事勁有內疚感,Trauma
為件事勁慚愧,Trauma
為件事超內疚,Trauma
為件事超有內疚感,Trauma
為件事超級內疚,Trauma
為件事超級有內疚感,Trauma
為件事超級慚愧,Trauma
為件事超慚愧,Trauma
為創傷事件怪人o地,Trauma
為創傷事件怪人地,Trauma
為創傷事件怪人哋,Trauma
為創傷事件怪自己,Trauma
為創傷事件怪其他人,Trauma
